R,L
853,1054
853,1587
853,547
853,1409
853,1586
853,408
853,1676
853,407
853,1119
853,2240
853,2230
853,2305
854,854
854,898
854,980
855,855
856,856
856,1211
856,1452
856,1037
856,1751
856,2055
857,857
858,858
858,589
858,980
858,1793
858,2320
858,2354
858,1243
859,859
860,860
861,861
861,518
861,282
861,877
862,862
862,1569
862,588
862,1048
863,863
863,771
863,1709
864,864
864,418
864,309
864,1947
865,865
865,1167
866,866
866,174
866,98
866,172
866,93
866,95
866,175
867,867
867,1331
868,868
869,869
869,387
869,883
869,2255
869,1980
869,1156
869,2066
870,870
870,195
870,375
870,1984
870,1880
870,1227
870,2169
870,1793
870,346
870,1625
871,871
871,1171
871,289
871,290
871,286
872,872
872,1719
872,1424
873,873
873,543
873,1495
874,874
875,875
875,1619
875,1665
875,1740
875,1567
875,2272
876,876
876,831
876,828
876,327
876,902
876,1477
876,1473
876,2234
876,2160
877,877
877,1211
877,1915
877,861
878,878
878,299
878,983
878,84
878,233
878,1173
879,879
880,880
880,881
881,881
881,880
882,882
882,50
882,52
882,789
882,292
882,131
882,2034
882,891
882,1193
882,1866
883,883
883,2028
883,2272
883,2236
883,1295
883,869
883,2255
883,2129
884,884
885,885
885,680
885,606
886,886
887,887
887,1102
888,888
888,1897
888,1776
888,1706
888,597
888,392
889,889
889,1357
890,890
891,891
891,131
891,1487
891,292
891,1765
891,1866
891,789
891,1647
891,882
891,425
891,1193
891,1969
892,892
893,893
894,894
894,1074
894,927
894,1301
895,895
896,896
896,354
896,1645
897,897
897,898
897,2389
898,898
898,897
898,22
898,1603
898,854
899,899
899,1206
899,288
900,900
900,26
900,93
900,352
900,286
900,612
900,584
900,94
900,1048
900,350
900,938
900,604
901,901
901,124
902,902
902,216
902,831
902,828
902,347
902,570
902,2160
902,48
902,876
902,1322
903,903
903,215
903,828
903,831
903,327
903,549
903,176
903,652
903,1339
903,956
904,904
904,633
904,129
904,352
904,792
904,149
904,536
905,905
905,33
905,342
906,906
906,147
906,621
907,907
907,619
907,1868
908,908
908,2166
908,1528
908,839
909,909
909,2265
909,2287
909,1484
909,2275
909,1663
910,910
910,916
911,911
912,912
912,322
912,1652
913,913
913,1528
913,731
913,813
913,454
913,1993
914,914
914,1462
915,915
915,576
915,414
915,236
915,921
915,46
915,1126
915,381
915,43
915,416
915,602
915,1042
915,820
915,36
915,690
915,447
915,817
915,1134
915,582
915,2074
915,981
915,653
915,479
915,23
915,818
915,1200
915,934
915,1964
915,335
915,2075
915,638
915,842
915,1201
915,1427
915,1409
916,916
916,918
916,920
916,236
916,546
916,172
916,931
916,484
916,126
916,208
916,176
916,175
916,1673
916,95
916,2050
916,1392
916,1640
916,910
917,917
917,1508
918,918
918,916
918,2269
918,1430
919,919
919,236
919,2088
919,2245
919,624
919,994
919,1082
920,920
920,916
920,1640
920,1875
920,1853
920,644
920,642
920,221
920,2262
920,1508
920,1392
920,2284
921,921
921,915
921,1126
921,1201
921,602
921,820
921,479
921,36
921,638
921,690
921,508
921,2074
921,981
921,819
921,818
921,2075
921,1076
921,381
921,1964
922,922
922,1183
922,385
922,2241
922,1445
923,923
923,1208
923,1979
923,15
924,924
924,225
924,632
925,925
925,1827
925,758
926,926
927,927
927,894
927,197
927,1807
927,69
928,928
928,480
928,430
929,929
929,1861
929,604
929,980
930,930
930,150
930,959
930,1094
930,152
930,2252
930,2284
930,1588
930,220
931,931
931,546
931,916
931,932
931,1392
931,1036
931,1245
931,1420
931,686
931,1923
931,2062
931,2006
931,1588
931,2358
931,1680
931,2065
931,2129
932,932
932,546
932,931
932,2109
932,852
932,749
932,1028
932,1097
932,2041
932,1927
932,1780
932,2352
932,1875
932,2317
932,1524
933,933
933,374
933,319
933,1054
933,1225
933,1587
933,853
933,1119
933,220
933,2305
933,1320
933,842
933,2297
933,2230
933,1796
934,934
934,337
934,1134
934,1054
934,602
934,627
934,1364
934,23
934,36
934,915
934,408
935,935
935,936
935,2107
936,936
936,935
936,128
936,50
936,421
936,835
936,1465
936,654
936,49
936,1634
936,361
936,786
936,1215
936,1257
936,52
936,360
936,301
936,596
936,1237
936,1140
937,937
937,350
937,1236
937,1798
937,486
937,2072
937,1722
937,2201
937,2086
937,2178
937,2208
938,938
938,350
938,158
938,644
938,586
938,1159
938,2208
938,609
938,900
938,612
938,2187
939,939
939,1430
939,2135
939,1764
940,940
941,941
941,228
941,836
941,241
941,1543
942,942
942,943
943,943
943,942
944,944
944,753
945,945
945,387
945,1397
946,946
946,1367
946,958
947,947
947,547
948,948
948,1078
948,176
949,949
949,950
949,951
949,1871
949,1709
949,1982
949,1958
949,1210
950,950
950,949
950,951
950,1210
951,951
951,949
951,531
951,950
951,1287
951,1066
951,1304
951,1436
952,952
952,954
952,1530
952,297
953,953
953,793
953,2132
953,1653
954,954
954,952
954,631
954,297
954,1100
954,2026
955,955
956,956
956,1256
956,1927
956,1854
956,903
956,467
957,957
957,2014
957,1054
957,2015
957,266
957,1364
957,183
957,1220
957,416
957,1587
958,958
958,946
958,1342
959,959
959,634
959,88
959,930
960,960
960,717
960,1642
960,1458
960,2079
961,961
961,536
962,962
962,975
962,1539
962,170
963,963
964,964
964,1439
964,2038
964,811
964,1782
965,965
965,2264
966,966
966,1392
966,1134
967,967
967,446
967,16
967,64
967,19
967,281
967,301
967,53
967,17
967,1291
967,382
967,791
967,1079
968,968
968,354
968,102
968,451
968,973
969,969
969,65
969,1983
970,970
970,975
970,1539
970,1910
971,971
971,1922
971,828
971,2326
971,729
971,2048
971,1362
971,1923
972,972
972,976
972,2005
972,597
972,1313
972,2344
973,973
973,975
973,1539
973,968
973,1311
973,1352
974,974
974,93
974,463
974,208
974,488
974,195
974,172
974,95
975,975
975,970
975,973
975,962
975,111
975,510
975,494
976,976
976,972
976,723
976,2259
976,2196
976,2192
976,2284
976,1553
976,1348
977,977
977,1619
977,564
977,432
977,1620
978,978
978,1834
978,1397
979,979
979,2127
979,2373
979,2334
980,980
980,858
980,929
980,1143
980,1527
980,854
980,2042
980,1812
981,981
981,551
981,813
981,216
981,525
981,1256
981,842
981,690
981,23
981,447
981,602
981,327
981,153
981,36
981,921
981,2074
981,915
981,479
981,1201
981,1126
982,982
982,1826
983,983
983,878
984,984
984,2018
984,1579
984,1139
985,985
985,1349
985,780
985,1942
986,986
986,122
986,1006
986,1676
987,987
987,746
987,813
987,1440
987,1970
987,1682
987,1528
988,988
988,536
988,2204
988,2049
988,1896
988,2133
989,989
989,52
989,1343
989,437
990,990
990,627
990,331
990,590
990,629
991,991
991,2322
991,439
991,807
992,992
992,1423
992,1372
992,1886
992,509
992,1115
992,1047
992,1425
992,598
992,1500
993,993
993,175
994,994
994,1673
994,485
994,1904
994,1475
994,919
994,236
994,2284
994,1554
994,2050
994,2289
995,995
995,996
995,1552
995,1898
995,2049
996,996
996,995
996,1021
996,1758
997,997
998,998
998,1700
998,1725
998,1949
999,999
999,822
999,1316
999,330
999,1508
999,2349
1000,1000
1000,659
1000,1620
1001,1001
1002,1002
1002,1334
1002,2067
1002,2283
1003,1003
1003,239
1003,2051
1003,241
1003,2161
1004,1004
1004,1142
1004,1326
1004,1900
1004,543
1004,1308
1005,1005
1005,2368
1006,1006
1006,754
1006,986
1007,1007
1007,1618
1007,150
1007,1256
1007,831
1007,828
1007,1574
1008,1008
1008,1412
1008,1741
1009,1009
1009,1010
1009,1203
1010,1010
1010,1009
1010,166
1011,1011
1011,1628
1012,1012
1012,850
1013,1013
1013,1175
1013,1902
1014,1014
1014,1322
1014,1639
1014,215
1014,1168
1014,1586
1014,457
1014,2149
1015,1015
1015,627
1015,1168
1015,628
1015,2354
1015,629
1015,1205
1015,2156
1016,1016
1016,191
1016,682
1017,1017
1018,1018
1018,1474
1018,157
1018,2359
1018,2236
1018,1602
1019,1019
1019,2159
1019,618
1019,2249
1020,1020
1020,322
1020,661
1020,2095
1020,1719
1020,702
1020,2150
1020,1294
1020,1268
1020,2171
1021,1021
1021,405
1021,1701
1021,1714
1021,996
1022,1022
1022,383
1023,1023
1023,255
1023,1193
1023,1997
1023,1104
1024,1024
1024,344
1024,1143
1025,1025
1025,1471
1026,1026
1026,775
1026,1156
1026,403
1026,2356
1027,1027
1027,1219
1027,2147
1027,1133
1027,1981
1027,2010
1028,1028
1028,84
1028,932
1028,749
1028,375
1028,1449
1028,2215
1028,1626
1029,1029
1029,1168
1029,1789
1030,1030
1030,1413
1030,1369
1031,1031
1031,1253
1031,1697
1031,2307
1032,1032
1032,1035
1032,1679
1032,2315
1032,709
1032,708
1032,2112
1033,1033
1033,1067
1033,507
1033,384
1033,1618
1033,1517
1034,1034
1034,1035
1034,1895
1034,1659
1034,1245
1034,2189
1034,1731
1034,2133
1034,1420
1034,624
1034,2049
1034,1956
1035,1035
1035,1034
1035,1055
1035,830
1035,1775
1035,687
1035,1036
1035,710
1035,1032
1035,688
1036,1036
1036,286
1036,289
1036,1055
1036,688
1036,1680
1036,371
1036,1035
1036,1970
1036,1245
1036,1420
1036,931
1036,1923
1036,1048
1036,2062
1036,830
1037,1037
1037,1211
1037,856
1038,1038
1038,1769
1039,1039
1039,1471
1040,1040
1040,321
1041,1041
1041,1213
1041,303
1041,432
1041,786
1041,835
1042,1042
1042,821
1042,602
1042,479
1042,842
1042,915
1042,311
1043,1043
1043,387
1044,1044
1044,1097
1045,1045
1045,1084
1046,1046
1046,1874
1046,2076
1047,1047
1047,413
1047,1506
1047,1937
1047,1423
1047,992
1047,1372
1047,509
1047,1886
1047,1425
1047,2046
1048,1048
1048,586
1048,688
1048,1408
1048,536
1048,900
1048,1569
1048,320
1048,286
1048,708
1048,1036
1048,1245
1048,587
1048,2108
1048,777
1048,588
1048,1659
1048,862
1049,1049
1050,1050
1050,839
1051,1051
1051,849
1051,1144
1052,1052
1052,509
1052,1714
1053,1053
1053,1672
1053,215
1053,1191
1053,2213
1054,1054
1054,416
1054,448
1054,126
1054,40
1054,337
1054,1134
1054,934
1054,638
1054,341
1054,122
1054,266
1054,23
1054,1364
1054,627
1054,319
1054,1126
1054,203
1054,43
1054,933
1054,1587
1054,853
1054,2014
1054,957
1054,335
1054,183
1054,1220
1054,1676
1055,1055
1055,289
1055,536
1055,1036
1055,286
1055,1659
1055,1035
1055,830
1055,1680
1055,1577
1055,2358
1055,1370
1055,587
1055,1420
1055,1111
1055,2280
1056,1056
1056,1979
1056,2343
1056,1721
1056,2078
1057,1057
1057,1945
1057,2228
1057,2043
1057,1604
1057,1826
1058,1058
1059,1059
1059,1334
1059,2132
1060,1060
1060,716
1060,1770
1060,1950
1060,1075
1060,2267
1061,1061
1061,2065
1061,2361
1062,1062
1062,1087
1063,1063
1063,1753
1063,365
1063,2371
1063,1882
1064,1064
1064,201
1064,516
1064,796
1064,1252
1065,1065
1065,1598
1065,2091
1065,2179
1065,1718
1065,438
1065,1507
1066,1066
1066,259
1066,1068
1066,951
1066,1287
1067,1067
1067,1618
1067,507
1067,384
1067,1033
1067,490
1068,1068
1068,1066
1068,1321
1069,1069
1069,2065
1069,546
1069,1392
1069,2398
1070,1070
1070,1360
1071,1071
1072,1072
1072,720
1072,761
1072,344
1072,623
1073,1073
1073,2020
1073,1484
1073,2079
1073,1188
1073,2106
1073,285
1073,1471
1074,1074
1074,295
1074,825
1074,442
1074,894
1074,444
1075,1075
1075,1076
1075,2081
1075,1060
1075,1774
1075,2256
1075,2339
1075,1611
1075,2343
1075,1695
1075,1581
1075,1118
1075,1752
1076,1076
1076,1075
1076,1320
1076,921
1076,2359
1076,1964
1076,2074
1076,1890
1076,1486
1076,1950
1076,1903
1077,1077
1077,10
1077,33
1077,846
1077,1929
1077,400
1077,44
1077,1762
1077,725
1077,728
1078,1078
1078,948
1078,2038
1078,746
1079,1079
1079,382
1079,791
1079,1291
1079,728
1079,1432
1079,967
1080,1080
1081,1081
1081,1279
1082,1082
1082,1569
1082,2223
1082,2204
1082,919
1083,1083
1083,26
1083,93
1083,98
1083,92
1083,174
1083,175
1083,172
1083,350
1083,846
1083,612
1084,1084
1084,1045
1084,1268
1084,1621
1085,1085
1085,597
1085,1619
1085,2398
1086,1086
1086,531
1086,1512
1086,455
1086,1608
1086,594
1086,2084
1086,2057
1087,1087
1087,1552
1087,1642
1087,2395
1087,1062
1088,1088
1088,1581
1088,2228
1088,618
1088,2341
1089,1089
1089,1701
1090,1090
1090,1955
1090,1725
1090,2194
1090,1663
1090,1488
1090,515
1090,2385
1090,1910
1090,2351
1090,1532
1090,2306
1091,1091
1091,1092
1091,1752
1091,1966
1091,1253
1091,2203
1091,1770
1091,2348
1092,1092
1092,1091
1092,2255
1092,1278
1092,404
1092,495
1093,1093
1093,2038
1094,1094
1094,604
1094,930
1094,2213
1094,2363
1095,1095
1095,1313
1095,1804
1096,1096
1096,1256
1096,813
1096,539
1096,1435
1096,668
1096,733
1096,736
1097,1097
1097,1044
1097,2041
1097,932
1097,2261
1097,1994
1097,252
1097,2215
1097,278
1097,2293
1098,1098
1098,2223
1099,1099
1099,1336
1099,722
1100,1100
1100,283
1100,284
1100,1815
1100,472
1100,538
1100,954
1101,1101
1101,1102
1101,1103
1101,2170
1101,1566
1101,1414
1101,1524
1102,1102
1102,850
1102,1101
1102,1103
1102,1550
1102,887
1102,2065
1102,2184
1103,1103
1103,1101
1103,1102
1103,2103
1103,282
1104,1104
1104,1698
1104,1533
1104,1023
1105,1105
1105,2295
1105,2095
1106,1106
1107,1107
1107,1286
1107,1369
1107,454
1108,1108
1108,1874
1109,1109
1109,301
1109,2134
1110,1110
1110,409
1110,301
1110,382
1110,1567
1110,1291
1111,1111
1111,1055
1111,1420
1111,1370
1111,1811
1111,1577
1111,617
1112,1112
1112,719
1112,2284
1113,1113
1114,1114
1115,1115
1115,442
1115,1423
1115,70
1115,1372
1115,1425
1115,572
1115,1500
1115,1357
1115,1886
1115,105
1115,564
1115,441
1115,1428
1115,992
1115,509
1115,2233
1116,1116
1116,1620
1116,1423
1116,439
1116,1377
1117,1117
1117,2335
1117,1924
1118,1118
1118,1683
1118,1606
1118,1918
1118,1752
1118,1075
1119,1119
1119,1120
1119,1950
1119,933
1119,215
1119,853
1119,319
1119,1578
1120,1120
1120,1119
1120,1412
1120,1682
1120,1856
1120,1190
1120,1877
1121,1121
1121,2066
1121,1976
1122,1122
1122,2355
1123,1123
1123,785
1123,228
1123,206
1124,1124
1124,579
1124,206
1125,1125
1125,759
1125,1527
1126,1126
1126,525
1126,1324
1126,40
1126,820
1126,337
1126,921
1126,414
1126,915
1126,341
1126,266
1126,1409
1126,43
1126,23
1126,1134
1126,817
1126,690
1126,1054
1126,638
1126,1201
1126,602
1126,36
1126,407
1126,122
1126,1777
1126,842
1126,800
1126,409
1126,236
1126,335
1126,576
1126,818
1126,479
1126,2074
1126,2323
1126,653
1126,981
1127,1127
1128,1128
1128,2263
1128,1292
1129,1129
1129,1332
1129,1594
1129,1664
1130,1130
1130,350
1130,221
1130,1993
1130,1651
1131,1131
1131,787
1131,1132
1131,1133
1131,1651
1131,1853
1132,1132
1132,1131
1132,1133
1133,1133
1133,1131
1133,1132
1133,1027
1133,2088
1133,2380
1133,2177
1133,503
1134,1134
1134,319
1134,266
1134,341
1134,458
1134,335
1134,1220
1134,40
1134,126
1134,416
1134,337
1134,934
1134,1054
1134,576
1134,638
1134,23
1134,408
1134,525
1134,1126
1134,853
1134,1587
1134,122
1134,36
1134,966
1134,627
1134,602
1134,915
1134,43
1134,1586
1134,1324
1134,2297
1134,1676
1134,367
1135,1135
1135,1850
1136,1136
1136,2137
1136,1725
1137,1137
1138,1138
1138,2052
1139,1139
1139,1579
1139,1292
1139,2018
1139,2019
1139,2039
1139,2258
1139,984
1140,1140
1140,53
1140,821
1140,421
1140,49
1140,835
1140,248
1140,789
1140,353
1140,936
1141,1141
1141,636
1141,1715
1141,1626
1142,1142
1142,1004
1142,448
1142,2115
1142,162
1143,1143
1143,623
1143,1212
1143,579
1143,246
1143,413
1143,325
1143,46
1143,1024
1143,980
1144,1144
1144,1051
1144,329
1144,813
1144,1889
1145,1145
1145,148
1145,2285
1145,1990
1146,1146
1147,1147
1147,629
1148,1148
1148,1508
1148,2284
1149,1149
1149,723
1149,2046
1149,1681
1149,1996
1149,2216
1150,1150
1150,1574
1150,1815
1151,1151
1151,2110
1152,1152
1152,1256
1152,813
1153,1153
1153,1193
1153,2220
1153,799
1153,2018
1153,1580
1153,2243
1154,1154
1155,1155
1155,2243
1155,357
1155,402
1155,2128
1155,1216
1155,2090
1156,1156
1156,599
1156,1026
1156,2356
1156,2399
1156,2066
1156,869
1157,1157
1158,1158
1159,1159
1159,234
1159,350
1159,175
1159,95
1159,2088
1159,938
1160,1160
1160,1696
1161,1161
1161,1162
1161,1163
1161,1209
1161,1977
1161,1948
1161,2375
1161,1461
1161,1285
1162,1162
1162,1161
1162,1163
1162,1632
1162,83
1162,1873
1162,2295
1162,1877
1163,1163
1163,1161
1163,1162
1163,2226
1163,1771
1163,2151
1164,1164
1164,1675
1165,1165
1165,1166
1165,1167
1165,274
1165,1698
1165,788
1165,2061
1165,1975
1165,1611
1165,2206
1166,1166
1166,1165
1166,1167
1166,835
1166,391
1166,2206
1166,424
1166,1503
1166,1794
1167,1167
1167,1165
1167,1166
1167,788
1167,865
1167,255
1167,391
1168,1168
1168,1029
1168,1764
1168,628
1168,1015
1168,1014
1168,2385
1169,1169
1169,1881
1169,1699
1169,1695
1170,1170
1170,1295
1170,1296
1170,1916
1170,1582
1171,1171
1171,336
1171,751
1171,871
1171,606
1171,712
1172,1172
1172,2121
1172,2374
1172,562
1172,1952
1172,1316
1173,1173
1173,878
1173,1730
1174,1174
1174,712
1174,1886
1175,1175
1175,1719
1175,1947
1175,1013
1175,1953
1175,1632
1176,1176
1176,9
1176,498
1176,1860
1177,1177
1177,489
1178,1178
1178,2090
1179,1179
1179,1947
1179,535
1179,1455
1180,1180
1180,50
1180,1453
1180,1579
1180,535
1180,2181
1180,2182
1180,575
1181,1181
1181,1182
1181,613
1181,2337
1181,2193
1182,1182
1182,1181
1182,1471
1182,1982
1182,656
1183,1183
1183,385
1183,922
1183,477
1183,1536
1183,414
1183,369
1183,1802
1183,471
1183,1962
1183,1405
1184,1184
1184,753
1184,712
1184,1536
1184,2356
1184,645
1185,1185
1185,1641
1186,1186
1187,1187
1187,2126
1187,1843
1188,1188
1188,535
1188,1926
1188,1338
1188,1774
1188,1073
1188,1568
1188,474
1188,2063
1188,1278
1189,1189
1190,1190
1190,1412
1190,1120
1191,1191
1191,153
1191,1053
1192,1192
1192,2136
1192,1677
1193,1193
1193,1023
1193,1153
1193,514
1193,792
1193,131
1193,2034
1193,789
1193,882
1193,891
1194,1194
1194,2039
1194,2172
1194,1878
1194,2396
1194,2202
1195,1195
1195,529
1195,1798
1196,1196
1196,1275
1197,1197
1198,1198
1198,1623
1198,1697
1198,1998
1198,1997
1199,1199
1199,1200
1199,1932
1199,402
1200,1200
1200,1199
1200,638
1200,915
1200,803
1200,1932
1200,2323
1201,1201
1201,1324
1201,921
1201,1676
1201,479
1201,23
1201,1412
1201,1126
1201,638
1201,36
1201,1409
1201,1721
1201,2074
1201,2075
1201,842
1201,335
1201,639
1201,2178
1201,981
1201,1221
1201,841
1201,818
1201,817
1201,819
1201,915
1202,1202
1202,1554
1202,175
1202,746
1202,1640
1202,221
1202,2006
1203,1203
1203,694
1203,1009
1204,1204
1204,203
1205,1205
1205,2351
1205,1015
1205,2196
1205,2157
1206,1206
1206,899
1206,2011
1207,1207
1208,1208
1208,579
1208,190
1208,207
1208,506
1208,1815
1208,923
1208,230
1208,526
1209,1209
1209,1161
1209,1977
1210,1210
1210,84
1210,251
1210,950
1210,949
1211,1211
1211,626
1211,856
1211,877
1211,1976
1211,1452
1211,1037
1212,1212
1212,1143
1212,325
1213,1213
1213,18
1213,281
1213,1291
1213,382
1213,1041
1213,432
1213,791
1214,1214
1215,1215
1215,248
1215,786
1215,394
1215,50
1215,292
1215,936
1215,301
1215,701
1215,425
1215,835
1215,1525
1215,1647
1216,1216
1216,1940
1216,1718
1216,1870
1216,402
1216,1155
1216,2090
1217,1217
1217,225
1218,1218
1218,2357
1218,1331
1219,1219
1219,1027
1219,617
1219,1393
1219,688
1220,1220
1220,319
1220,1134
1220,1221
1220,2014
1220,1054
1220,957
1220,2015
1220,1364
1220,183
1220,1848
1220,1410
1221,1221
1221,319
1221,1220
1221,2178
1221,1411
1221,1201
1221,2230
1221,2297
1221,2240
1221,1676
1221,1302
1221,2039
1221,2014
1221,2015
1222,1222
1222,216
1222,328
1222,347
1222,828
1222,1339
1222,91
1222,148
1222,2160
1223,1223
1223,1842
1223,2196
1224,1224
1224,1587
1225,1225
1225,638
1225,1364
1225,319
1225,367
1225,853
1225,933
1225,409
1225,266
1225,547
1225,581
1226,1226
1226,1229
1227,1227
1227,579
1227,756
1227,870
1227,711
1227,650
1228,1228
1228,802
1229,1229
1229,1226
1229,662
1230,1230
1230,1423
1230,1372
1230,1425
1230,445
1230,509
1230,1886
1230,1643
1230,2229
1230,1829
1230,2350
1231,1231
1231,702
1231,660
1231,658
1231,2096
1232,1232
1232,418
1232,1787
1232,2314
1232,2077
1232,1631
1232,1945
1233,1233
1234,1234
1234,326
1234,1512
1234,455
1234,1988
1234,120
1234,1888
1234,595
1234,1931
1234,1965
1235,1235
1235,88
1235,715
1235,470
1235,468
1235,714
1235,1399
1236,1236
1236,177
1236,518
1236,937
1236,1243
1236,1937
1236,2046
1237,1237
1237,596
1237,936
1237,512
1237,1634
1237,276
1237,1669
1238,1238
1238,2094
1238,1516
1238,2004
1239,1239
1239,822
1239,2070
1240,1240
1240,1622
1240,689
1240,2231
1241,1241
1241,2117
1241,509
1241,1254
1241,2299
1241,2278
1242,1242
1242,1785
1242,1312
1242,45
1242,1466
1242,2059
1242,2316
1242,1947
1243,1243
1243,1236
1243,1601
1243,1774
1243,858
1243,2054
1243,2333
1244,1244
1244,148
1245,1245
1245,1420
1245,1036
1245,931
1245,688
1245,686
1245,1923
1245,1048
1245,2062
1245,604
1245,811
1245,1034
1245,1659
1245,546
1245,1731
1245,1970
1245,1799
1246,1246
1246,1431
1246,315
1247,1247
1248,1248
1248,1475
1249,1249
1249,1730
1249,1760
1250,1250
1250,1603
1251,1251
1251,566
1252,1252
1252,1064
1253,1253
1253,1254
1253,1031
1253,600
1253,1707
1253,1997
1253,2203
1253,1091
1253,2348
1253,1578
1254,1254
1254,1253
1254,1241
1255,1255
1255,1256
1255,2054
1256,1256
1256,153
1256,1255
1256,792
1256,216
1256,1152
1256,813
1256,1348
1256,1096
1256,981
1256,956
1256,150
1256,327
1256,1007
1256,746
1256,146
1257,1257
1257,936
1257,2015
1258,1258
1258,539
1258,259
1258,533
1258,774
1258,1608
1258,238
1258,461
1259,1259
1259,2077
1260,1260
1260,1540
1260,1541
1260,2034
1260,1416
1261,1261
1261,1715
1262,1262
1262,1924
1262,2203
1262,1572
1262,1801
1263,1263
1263,1652
1263,2115
1263,2339
1263,1825
1264,1264
1264,2399
1264,2392
1264,2133
1265,1265
1266,1266
1267,1267
1267,1308
1268,1268
1268,199
1268,1786
1268,1084
1268,2087
1268,2274
1268,1020
1268,2328
1268,2308
1269,1269
1270,1270
1270,489
1270,1391
1271,1271
1271,1273
1271,1706
1272,1272
1272,764
1272,157
1272,1667
1272,1770
1272,2272
1272,1765
1272,1488
1272,2225
1273,1273
1273,1271
1273,438
1273,2179
1273,1983
1274,1274
1274,2293
1275,1275
1275,412
1275,1948
1275,1196
1276,1276
1277,1277
1277,596
1277,423
1277,2179
1277,512
1277,1940
1277,1343
1277,722
1277,1431
1278,1278
1278,367
1278,1092
1278,2255
1278,847
1278,474
1278,1188
1278,256
1279,1279
1279,1081
1279,2175
1280,1280
1280,1692
1281,1281
1281,283
1281,1754
1281,2394
1281,742
1282,1282
1283,1283
1283,543
1283,765
1284,1284
1284,269
1284,488
1285,1285
1285,470
1285,214
1285,1161
1286,1286
1286,1107
1287,1287
1287,951
1287,1066
1288,1288
1288,1684
1288,1727
1288,2019
1288,1703
1288,1429
1289,1289
1289,2167
1289,1602
1289,1636
1289,1421
1289,1394
1289,2334
1289,742
1289,2118
1289,134
1290,1290
1291,1291
1291,1213
1291,382
1291,1079
1291,121
1291,967
1291,18
1291,1110
1292,1292
1292,1653
1292,1579
1292,542
1292,1139
1292,573
1292,2018
1292,1128
1292,1362
1292,2258
1292,2016
1293,1293
1294,1294
1294,1826
1294,660
1294,1020
1294,2317
1295,1295
1295,1170
1295,883
1295,411
1296,1296
1296,1170
1296,2051
1297,1297
1297,672
1298,1298
1298,1462
1298,2197
1298,2275
1298,134
1299,1299
1299,660
1299,322
1299,1965
1299,1593
1299,2283
1300,1300
1300,1498
1300,233
1301,1301
1301,110
1301,217
1301,21
1301,894
1301,70
1301,1974
1302,1302
1302,1796
1302,1364
1302,2105
1302,1221
1302,1865
1303,1303
1304,1304
1304,951
1304,736
1304,259
1304,1859
1305,1305
1305,1958
1306,1306
1307,1307
1308,1308
1308,1267
1308,2041
1308,1524
1308,1004
1308,1809
1309,1309
1309,88
1309,98
1309,174
1309,1928
1310,1310
1311,1311
1311,2373
1311,973
1311,1969
1311,601
1311,700
1312,1312
1312,1313
1312,1581
1312,1785
1312,1242
1312,164
1313,1313
1313,1312
1313,1503
1313,2196
1313,803
1313,1095
1313,1816
1313,972
1313,1943
1313,2141
1314,1314
1314,1611
1314,2047
1314,1940
1314,2308
1314,1905
1315,1315
1315,2000
1315,1862
1315,802
1316,1316
1316,999
1316,1430
1316,1172
1316,656
1317,1317
1317,1906
1317,601
1318,1318
1318,1513
1318,1613
1318,1892
1318,232
1318,2217
1318,2187
1318,2043
1319,1319
1319,2380
1320,1320
1320,1076
1320,933
1321,1321
1321,1
1321,1068
1322,1322
1322,652
1322,1014
1322,327
1322,828
1322,215
1322,831
1322,1937
1322,2046
1322,2160
1322,1849
1322,902
1322,832
1322,1635
1322,1354
1322,737
1322,1674
1323,1323
1323,756
1324,1324
1324,1126
1324,416
1324,1201
1324,409
1324,23
1324,1134
1325,1325
1325,655
1325,2097
1326,1326
1326,1747
1326,1900
1326,1004
1326,231
1326,2365
1327,1327
1327,1329
1327,2258
1328,1328
1328,2215
1328,706
1328,397
1329,1329
1329,1327
1329,1444
1330,1330
1330,1527
1330,1360
1330,297
1330,2354
1330,631
1331,1331
1331,1703
1331,867
1331,1911
1331,1420
1331,1218
1331,2394
1332,1332
1332,1129
1332,563
1333,1333
1333,82
1333,851
1333,293
1333,1968
1334,1334
1334,1002
1334,1059
1334,2320
1335,1335
1336,1336
1336,1099
1337,1337
1337,257
1337,1760
1337,1674
1337,1848
1337,1567
1337,1873
1337,1666
1338,1338
1338,510
1338,1188
1338,311
1339,1339
1339,267
1339,621
1339,832
1339,1222
1339,217
1339,1455
1339,165
1339,903
1340,1340
1340,444
1340,1357
1340,69
1341,1341
1342,1342
1342,1838
1342,1608
1342,958
1343,1343
1343,1344
1343,1345
1343,437
1343,596
1343,423
1343,1562
1343,1459
1343,597
1343,1599
1343,392
1343,535
1343,1277
1343,2141
1343,989
1343,512
1344,1344
1344,1343
1344,1345
1344,437
1344,2274
1345,1345
1345,1343
1345,1344
1345,437
1345,275
1345,1641
1345,1897
1345,2134
1346,1346
1346,1372
1347,1347
1347,1348
1347,1554
1347,288
1347,218
1347,583
1347,1772
1347,2340
1347,1629
1347,2049
1347,1818
1348,1348
1348,1256
1348,1347
1348,1585
1348,2046
1348,2154
1348,1956
1348,1890
1348,976
1348,1411
1349,1349
1349,985
1349,1762
1350,1350
1350,1423
1350,1372
1350,1425
1351,1351
1351,1859
1351,2000
1351,1839
1351,1600
1352,1352
1352,788
1352,1910
1352,2034
1352,425
1352,973
1352,1969
1353,1353
1353,28
1354,1354
